Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,fdr
Axitinib,1021,"PDGFR, KIT, VEGFR",RTK signaling,RNF43_mut,4,25,1.616735845,6.073992547,4.346674419,0.080294034,1.727318128,1.364860303,1.025331305,0.00571476,5.143284205
Axitinib,1021,"PDGFR, KIT, VEGFR",RTK signaling,SMAD4_mut,8,21,0.301181342,4.851455174,4.483389965,0.483240492,0.368065209,1.228904335,1.219671299,0.474743609,71.21154142
Axitinib,1021,"PDGFR, KIT, VEGFR",RTK signaling,TP53_mut,24,5,0.046625247,4.594842718,4.537321087,0.943357748,0.057521631,1.149057312,1.637594448,0.925138632,93.04364813
Axitinib,1021,"PDGFR, KIT, VEGFR",RTK signaling,cnaPAAD2,10,19,0.06619156,4.638407469,4.55677663,0.853138017,0.081630839,0.976298013,1.343422817,0.866724475,93.04364813
Axitinib,1021,"PDGFR, KIT, VEGFR",RTK signaling,cnaPAAD3,3,26,1.20218845,3.341491621,4.7283983,0.14303869,-1.386906678,1.07965408,1.159367432,0.058981089,15.88881446
Axitinib,1021,"PDGFR, KIT, VEGFR",RTK signaling,cnaPAAD4,17,12,0.709690478,4.244234163,5.067570823,0.059928834,-0.82333666,1.264318755,0.989196974,0.070616953,15.88881446
AZD7762,1022,"CHEK1, CHEK2",Cell cycle,ARID1A_mut,3,26,0.025842071,1.187905668,1.217194266,0.90086017,-0.029288598,0.050378976,1.177745214,0.966506499,99.27269107
AZD7762,1022,"CHEK1, CHEK2",Cell cycle,CDKN2A_mut,4,25,0.181343801,1.390979908,1.185873931,0.524109408,0.205105977,0.408226182,1.190928708,0.738911143,99.27269107
AZD7762,1022,"CHEK1, CHEK2",Cell cycle,EP300_mut,3,26,0.239864798,1.45720933,1.186120766,0.748776206,0.271088564,1.250433301,1.119993769,0.697126344,99.27269107
AZD7762,1022,"CHEK1, CHEK2",Cell cycle,RNF43_mut,4,25,1.050661583,2.175225843,1.060394582,0.127398625,1.114831262,1.080368963,1.058639091,0.061501864,42.69611779
AZD7762,1022,"CHEK1, CHEK2",Cell cycle,SMAD4_mut,8,21,0.58269692,1.675885914,1.038270505,0.192971367,0.637615409,1.12575324,1.083005761,0.172164326,51.64929775
AZD7762,1022,"CHEK1, CHEK2",Cell cycle,TP53_mut,24,5,0.004522868,1.215048245,1.209922005,0.987480075,0.00512624,1.212899958,0.460560585,0.992726911,99.27269107
AZD7762,1022,"CHEK1, CHEK2",Cell cycle,cnaPAAD2,10,19,0.030108351,1.236519711,1.202398463,0.937885081,0.034121248,1.077107207,1.16034982,0.939139026,99.27269107
AZD7762,1022,"CHEK1, CHEK2",Cell cycle,cnaPAAD3,3,26,0.619936952,0.595934095,1.285498678,0.592567778,-0.689564583,1.881556448,1.026158652,0.318317396,71.62141416
AZD7762,1022,"CHEK1, CHEK2",Cell cycle,cnaPAAD4,17,12,0.652621905,0.923775437,1.62554879,0.081522705,-0.701773354,1.175659309,0.909810065,0.094880262,42.69611779
GW441756,1023,NTRK1,RTK signaling,ARID1A_mut,3,26,0.012215314,4.244572061,4.25656376,0.986922994,-0.011991699,1.09507223,0.972052424,0.984164107,98.41641068
GW441756,1023,NTRK1,RTK signaling,CDKN2A_mut,4,25,0.363374221,4.560284088,4.206529503,0.576623077,0.353754585,1.094601204,0.957316571,0.505560004,68.74200996
GW441756,1023,NTRK1,RTK signaling,EP300_mut,3,26,0.392817667,4.598433078,4.215733642,0.250930641,0.382699435,0.392911344,1.006344246,0.524863531,68.74200996
GW441756,1023,NTRK1,RTK signaling,RNF43_mut,4,25,1.542253892,5.398401807,4.072430668,0.013138733,1.325971139,0.623248606,0.884892361,0.007999254,7.1993287
GW441756,1023,NTRK1,RTK signaling,SMAD4_mut,8,21,0.321260521,4.481215749,4.16926895,0.474746944,0.311946799,1.042614305,0.944665478,0.44609898,68.74200996
GW441756,1023,NTRK1,RTK signaling,TP53_mut,24,5,0.252960712,4.21271582,4.45983885,0.606371958,-0.24712303,0.987687183,0.912565212,0.611040089,68.74200996
GW441756,1023,NTRK1,RTK signaling,cnaPAAD2,10,19,0.208416369,4.121974203,4.325506942,0.58848114,-0.203532739,0.915172101,1.005861496,0.598073198,68.74200996
GW441756,1023,NTRK1,RTK signaling,cnaPAAD3,3,26,0.9855701,3.427026749,4.350895911,0.035145799,-0.923869162,0.438808816,0.966231482,0.11764434,35.29330189
GW441756,1023,NTRK1,RTK signaling,cnaPAAD4,17,12,0.665020744,3.999513611,4.617720211,0.099893827,-0.6182066,0.872186355,1.007297103,0.089078506,35.29330189
Lestaurtinib,1024,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",ARID1A_mut,3,24,0.888242591,0.386431021,1.426317367,0.004840504,-1.039886346,0.310581476,1.217122544,0.159352724,0.0
Lestaurtinib,1024,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",CDKN2A_mut,4,23,0.363243166,0.936929463,1.375790957,0.515059927,-0.438861494,1.129823603,1.218469548,0.508676017,0.0
Lestaurtinib,1024,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",EP300_mut,3,24,0.219683898,1.07334686,1.340452887,0.395588412,-0.267106028,0.283998388,1.264857793,0.722799797,0.0
Lestaurtinib,1024,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",RNF43_mut,3,24,1.070181751,2.405429422,1.173942567,0.223092664,1.231486855,1.249208731,1.141761817,0.092807558,0.0
Lestaurtinib,1024,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",SMAD4_mut,8,19,0.564210284,1.778291982,1.113924948,0.190790988,0.664367034,1.124665075,1.197440302,0.192717976,0.0
Lestaurtinib,1024,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",TP53_mut,23,4,0.468885579,1.394210205,0.831018788,0.529950222,0.563191417,1.145122338,1.551233362,0.394981682,0.0
Lestaurtinib,1024,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",cnaPAAD2,9,18,0.382045148,1.61594834,1.158187489,0.291824055,0.457760851,0.859361919,1.328049707,0.358320524,0.0
Lestaurtinib,1024,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",cnaPAAD3,3,24,1.955931432,-0.475257524,1.534028435,2.32064e-06,-2.00928596,0.25802156,1.068305618,0.003770787,0.0
Lestaurtinib,1024,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",cnaPAAD4,17,10,0.329345958,1.164072266,1.560168135,0.427283201,-0.396095869,1.173997915,1.252033449,0.416390073,0.0
SB216763,1025,"GSK3A, GSK3B",WNT signaling,ARID1A_mut,3,26,0.407224781,6.209620785,5.808679246,0.280629418,0.400941539,0.455970494,1.015035387,0.50989482,0.0
SB216763,1025,"GSK3A, GSK3B",WNT signaling,CDKN2A_mut,4,25,0.692524174,6.42542736,5.758112532,0.100187583,0.667314827,0.569996467,1.001985026,0.209367851,0.0
SB216763,1025,"GSK3A, GSK3B",WNT signaling,EP300_mut,3,26,0.215737482,5.65859754,5.872258851,0.4726111,-0.213661311,0.344267051,1.02461284,0.726226974,0.0
SB216763,1025,"GSK3A, GSK3B",WNT signaling,RNF43_mut,4,25,1.066095546,6.702688262,5.713750788,0.138365555,0.988937474,0.995739685,0.918756295,0.058016363,0.0
SB216763,1025,"GSK3A, GSK3B",WNT signaling,SMAD4_mut,8,21,0.248251941,6.027438576,5.782619721,0.565001486,0.244818855,1.003024398,0.980203796,0.555142734,0.0
SB216763,1025,"GSK3A, GSK3B",WNT signaling,TP53_mut,24,5,0.203738336,5.81539654,6.017001159,0.629427768,-0.201604619,1.023674643,0.764117727,0.681824311,0.0
SB216763,1025,"GSK3A, GSK3B",WNT signaling,cnaPAAD2,10,19,0.277032484,5.671637027,5.944113288,0.525476127,-0.272476261,1.159748796,0.882359058,0.484339948,0.0
SB216763,1025,"GSK3A, GSK3B",WNT signaling,cnaPAAD3,3,26,1.108712019,4.918802096,5.957619864,0.247978866,-1.038817768,1.130404718,0.91972739,0.080128546,0.0
SB216763,1025,"GSK3A, GSK3B",WNT signaling,cnaPAAD4,17,12,0.13816296,5.793544759,5.930355154,0.723198978,-0.136810395,0.940101489,1.058871367,0.716889726,0.0
Tanespimycin,1026,HSP90,Protein stability and degradation,ARID1A_mut,3,24,0.462875058,0.746763378,0.055099942,0.211318602,0.691663435,0.649509907,1.546072845,0.456789663,0.0
Tanespimycin,1026,HSP90,Protein stability and degradation,CDKN2A_mut,4,23,1.174916132,1.519581201,-0.109375481,0.137315775,1.628956682,1.634084341,1.34915889,0.039813939,0.0
Tanespimycin,1026,HSP90,Protein stability and degradation,EP300_mut,3,24,0.578599812,-0.631786838,0.227418719,0.304331487,-0.859205557,1.0848372,1.514781311,0.353778655,0.0
Tanespimycin,1026,HSP90,Protein stability and degradation,RNF43_mut,3,24,1.815220168,2.229497447,-0.130241816,0.130765246,2.359739263,1.70679875,1.258397785,0.006578766,0.0
Tanespimycin,1026,HSP90,Protein stability and degradation,SMAD4_mut,8,19,0.167824645,0.309865585,0.057040214,0.653312249,0.252825371,1.160251892,1.621284861,0.69386681,0.0
Tanespimycin,1026,HSP90,Protein stability and degradation,TP53_mut,23,4,0.232952178,0.1839152,-0.166840214,0.745044512,0.350755415,1.442531084,1.905988985,0.670872184,0.0
Tanespimycin,1026,HSP90,Protein stability and degradation,cnaPAAD2,9,18,0.432700699,0.55842239,-0.081284042,0.33195689,0.639706432,1.633510402,1.399476958,0.299325162,0.0
Tanespimycin,1026,HSP90,Protein stability and degradation,cnaPAAD3,3,24,1.204055137,-1.373297654,0.320107571,0.165522002,-1.693405225,1.428590193,1.40447381,0.060471292,0.0
Tanespimycin,1026,HSP90,Protein stability and degradation,cnaPAAD4,17,10,0.303610052,-0.036047539,0.417549691,0.455716862,-0.45359723,1.493148567,1.495547301,0.453288403,0.0
Motesanib,1029,"VEGFR, RET, KIT, PDGFR",RTK signaling,ARID1A_mut,3,24,0.061918059,6.340720161,6.411555754,0.935155839,-0.070835593,1.300915951,1.129348945,0.920268304,92.02683041
Motesanib,1029,"VEGFR, RET, KIT, PDGFR",RTK signaling,CDKN2A_mut,4,23,0.151053883,6.550694392,6.378118305,0.793776825,0.172576088,1.142195949,1.142519089,0.782666657,92.02683041
Motesanib,1029,"VEGFR, RET, KIT, PDGFR",RTK signaling,EP300_mut,3,24,0.269779028,6.677022738,6.369517932,0.664497106,0.307504806,1.020078475,1.149664127,0.663326662,92.02683041
Motesanib,1029,"VEGFR, RET, KIT, PDGFR",RTK signaling,RNF43_mut,3,24,1.701531295,7.916445258,6.214590117,0.04112064,1.701855141,0.76880474,1.017827946,0.010209267,9.188340366
Motesanib,1029,"VEGFR, RET, KIT, PDGFR",RTK signaling,SMAD4_mut,8,19,0.356382098,6.686632311,6.284549479,0.385641614,0.402082832,1.02309624,1.166566328,0.405806593,76.16536999
Motesanib,1029,"VEGFR, RET, KIT, PDGFR",RTK signaling,TP53_mut,23,4,0.092319637,6.388044252,6.493620196,0.850384543,-0.105575944,1.168393001,0.941966843,0.866055957,92.02683041
Motesanib,1029,"VEGFR, RET, KIT, PDGFR",RTK signaling,cnaPAAD2,9,18,0.332452028,6.153376533,6.528839432,0.452999303,-0.375462899,1.248444,1.068761771,0.423140944,76.16536999
Motesanib,1029,"VEGFR, RET, KIT, PDGFR",RTK signaling,cnaPAAD3,3,24,0.974595012,5.459105193,6.521757625,0.001128299,-1.062652432,0.244033089,1.134491424,0.124062648,37.21879425
Motesanib,1029,"VEGFR, RET, KIT, PDGFR",RTK signaling,cnaPAAD4,17,10,0.860857197,6.068773188,6.973035438,0.027069177,-0.904262251,1.156576729,0.828779386,0.040550623,18.24778016
KU-55933,1030,ATM,Genome integrity,ARID1A_mut,3,26,0.291883118,6.441070232,6.147119674,0.624769307,0.293950559,0.859243405,1.017983186,0.636010734,0.0
KU-55933,1030,ATM,Genome integrity,CDKN2A_mut,4,25,0.523256013,6.625956946,6.105779777,0.298375249,0.520177169,0.793052252,1.016456316,0.33984361,0.0
KU-55933,1030,ATM,Genome integrity,EP300_mut,3,26,0.452548845,5.771313591,6.224399286,0.054102067,-0.453085695,0.159313198,1.0394871,0.464381731,0.0
KU-55933,1030,ATM,Genome integrity,RNF43_mut,4,25,0.767353529,6.82272623,6.074296691,0.335657061,0.748429539,1.291452159,0.928286074,0.165632328,0.0
KU-55933,1030,ATM,Genome integrity,SMAD4_mut,8,21,0.562876611,6.576418786,6.025570091,0.181800988,0.550848694,0.920508962,0.998174936,0.186716078,0.0
KU-55933,1030,ATM,Genome integrity,TP53_mut,24,5,0.085163525,6.162686611,6.248768709,0.861095406,-0.086082098,1.021619433,0.94608942,0.863755925,0.0
KU-55933,1030,ATM,Genome integrity,cnaPAAD2,10,19,0.151891784,6.077164329,6.230351522,0.684606915,-0.153187193,0.888227756,1.063588416,0.700482631,0.0
KU-55933,1030,ATM,Genome integrity,cnaPAAD3,3,26,1.494004031,4.952263853,6.318905025,0.007182072,-1.366641172,0.422637355,0.94309092,0.021043829,0.0
KU-55933,1030,ATM,Genome integrity,cnaPAAD4,17,12,0.570858194,5.948169022,6.502454069,0.129006125,-0.554285047,1.042250019,0.856762842,0.141629039,0.0
Afatinib,1032,"EGFR, ERBB2",EGFR signaling,ARID1A_mut,3,26,0.698322876,3.042726861,2.366639569,0.201677089,0.676087292,0.648745264,0.989266349,0.262151405,58.98406619
Afatinib,1032,"EGFR, ERBB2",EGFR signaling,CDKN2A_mut,4,25,0.938988982,3.197394399,2.314849271,0.052699451,0.882545128,0.613407261,0.973026743,0.092596428,38.08664695
Afatinib,1032,"EGFR, ERBB2",EGFR signaling,EP300_mut,3,26,0.306246218,2.165639238,2.467841987,0.486954422,-0.302202748,0.582992915,1.012165315,0.619564121,91.30330435
Afatinib,1032,"EGFR, ERBB2",EGFR signaling,RNF43_mut,4,25,1.03602467,3.266933751,2.303722974,0.242061639,0.963210777,1.319736691,0.868740107,0.064975127,38.08664695
Afatinib,1032,"EGFR, ERBB2",EGFR signaling,SMAD4_mut,8,21,0.045802614,2.403705005,2.449103301,0.923259196,-0.045398296,1.170874313,0.920021676,0.913033044,91.30330435
Afatinib,1032,"EGFR, ERBB2",EGFR signaling,TP53_mut,24,5,0.126427326,2.458163472,2.332977207,0.788921065,0.125186265,1.006467212,0.890794897,0.798991757,91.30330435
Afatinib,1032,"EGFR, ERBB2",EGFR signaling,cnaPAAD2,10,19,0.052205816,2.402681332,2.454420844,0.899920963,-0.051739512,1.083600649,0.941397064,0.894687971,91.30330435
Afatinib,1032,"EGFR, ERBB2",EGFR signaling,cnaPAAD3,3,26,0.960216508,1.619789707,2.530824625,0.013086219,-0.911034918,0.343581267,0.981201209,0.12695549,38.08664695
Afatinib,1032,"EGFR, ERBB2",EGFR signaling,cnaPAAD4,17,12,0.238071519,2.533531148,2.299231654,0.528107181,0.234299493,1.013079325,0.940498982,0.533070821,91.30330435
Vismodegib,1033,SMO,Other,ARID1A_mut,3,24,1.092414198,6.938986209,5.860921615,0.001539557,1.078064594,0.276311704,1.025645784,0.086583655,0.0
Vismodegib,1033,SMO,Other,CDKN2A_mut,4,23,0.859277947,6.711764446,5.85356607,0.032005663,0.858198376,0.50736347,1.048049441,0.125273201,0.0
Vismodegib,1033,SMO,Other,EP300_mut,3,24,0.461996072,5.555232398,6.033890841,0.491493491,-0.478658443,0.972741008,1.041390608,0.457635387,0.0
Vismodegib,1033,SMO,Other,RNF43_mut,3,24,1.14368422,6.97856319,5.855974492,0.223535179,1.122588698,1.138147113,0.966740069,0.073580601,0.0
Vismodegib,1033,SMO,Other,SMAD4_mut,8,19,0.197329034,6.125570704,5.919711145,0.6503894,0.205859559,1.059480507,1.036841511,0.643698341,0.0
Vismodegib,1033,SMO,Other,TP53_mut,23,4,0.266928226,5.939471387,6.217808874,0.670869506,-0.278337487,1.029456508,1.135435071,0.626505238,0.0
Vismodegib,1033,SMO,Other,cnaPAAD2,9,18,0.609958363,5.572469347,6.184825181,0.111957821,-0.612355834,0.797132112,1.087727173,0.147668555,0.0
Vismodegib,1033,SMO,Other,cnaPAAD3,3,24,0.680029777,5.362411512,6.057993452,0.169816918,-0.69558194,0.605096898,1.051381752,0.277357567,0.0
Vismodegib,1033,SMO,Other,cnaPAAD4,17,10,1.116356683,5.602752829,6.62322793,0.007059249,-1.020475101,0.977738003,0.788421458,0.00968224,0.0
Staurosporine,1034,Broad spectrum kinase inhibitor,RTK signaling,ARID1A_mut,3,26,0.108562352,-2.104058547,-1.969398482,0.862421496,-0.134660066,1.144190564,1.247769648,0.86001747,94.95538828
Staurosporine,1034,Broad spectrum kinase inhibitor,RTK signaling,CDKN2A_mut,4,25,0.171608551,-1.800063582,-2.012651273,0.744251438,0.212587691,1.11464484,1.253448655,0.752429587,94.95538828
Staurosporine,1034,Broad spectrum kinase inhibitor,RTK signaling,EP300_mut,3,26,0.754516705,-2.800062356,-1.88909035,0.299804216,-0.910972006,1.145323735,1.212183927,0.226585077,67.97552297
Staurosporine,1034,Broad spectrum kinase inhibitor,RTK signaling,RNF43_mut,4,25,1.337672977,-0.692068152,-2.189930542,0.007354141,1.49786239,0.641497205,1.165819895,0.019491634,8.77123549
Staurosporine,1034,Broad spectrum kinase inhibitor,RTK signaling,SMAD4_mut,8,21,0.02653129,-1.959485815,-1.992411888,0.952883554,0.032926073,1.352735186,1.199475219,0.949553883,94.95538828
Staurosporine,1034,Broad spectrum kinase inhibitor,RTK signaling,TP53_mut,24,5,0.113008864,-1.959170092,-2.099290789,0.795354352,0.140120697,1.276171853,1.006350428,0.819916517,94.95538828
Staurosporine,1034,Broad spectrum kinase inhibitor,RTK signaling,cnaPAAD2,10,19,0.160738262,-1.853032529,-2.051905836,0.677175349,0.198873307,1.168851873,1.270067518,0.684004176,94.95538828
Staurosporine,1034,Broad spectrum kinase inhibitor,RTK signaling,cnaPAAD3,3,26,1.797102141,-3.722701805,-1.782631952,0.023950747,-1.940069853,0.732737289,1.102597312,0.006535804,5.882223162
Staurosporine,1034,Broad spectrum kinase inhibitor,RTK signaling,cnaPAAD4,17,12,0.330612396,-2.150753441,-1.746143972,0.396345014,-0.404609469,1.183256031,1.280526157,0.388292814,87.36588305
PLX-4720,1036,BRAF,ERK MAPK signaling,ARID1A_mut,3,26,0.910568696,4.603285585,5.655646869,0.307581777,-1.052361284,1.35054316,1.138693666,0.146941056,33.06173765
PLX-4720,1036,BRAF,ERK MAPK signaling,CDKN2A_mut,4,25,0.805605962,4.74425695,5.675185902,0.203241471,-0.930928953,1.138186974,1.157717377,0.14625925,33.06173765
PLX-4720,1036,BRAF,ERK MAPK signaling,EP300_mut,3,26,0.055795074,5.606925479,5.539842266,0.964602235,0.067083212,2.303975335,1.06608637,0.927766976,92.77669757
PLX-4720,1036,BRAF,ERK MAPK signaling,RNF43_mut,4,25,1.575244007,6.969757239,5.319105856,0.150471901,1.650651383,1.727133152,0.928661687,0.006897174,6.207456968
PLX-4720,1036,BRAF,ERK MAPK signaling,SMAD4_mut,8,21,0.074905638,5.611968741,5.52194883,0.880609171,0.090019911,1.513411631,1.071502777,0.85827177,92.77669757
PLX-4720,1036,BRAF,ERK MAPK signaling,TP53_mut,24,5,0.442353993,5.637149151,5.113019145,0.496497186,0.524130006,1.117746243,1.514122566,0.376165391,67.70977035
PLX-4720,1036,BRAF,ERK MAPK signaling,cnaPAAD2,10,19,0.621399791,5.078655476,5.793164242,0.058360791,-0.714508766,0.594772815,1.343991062,0.123351787,33.06173765
PLX-4720,1036,BRAF,ERK MAPK signaling,cnaPAAD3,3,26,0.20584443,5.325327079,5.572334389,0.655471319,-0.24700731,0.769604291,1.227901101,0.738284029,92.77669757
PLX-4720,1036,BRAF,ERK MAPK signaling,cnaPAAD4,17,12,0.072641837,5.582902684,5.495610811,0.85202786,0.087291873,1.142635648,1.282708456,0.848663187,92.77669757
NU7441,1038,DNAPK,Genome integrity,ARID1A_mut,3,25,0.435927031,4.007206662,4.656623157,0.308879432,-0.649416495,0.808206463,1.532913969,0.481920947,0.0
NU7441,1038,DNAPK,Genome integrity,CDKN2A_mut,4,24,0.424042692,4.046669818,4.677104985,0.20111793,-0.630435168,0.664600998,1.562385335,0.43944785,0.0
NU7441,1038,DNAPK,Genome integrity,EP300_mut,3,25,0.37727088,5.090072824,4.526679218,0.618655291,0.563393606,1.640078915,1.480455127,0.542305543,0.0
NU7441,1038,DNAPK,Genome integrity,RNF43_mut,3,25,1.169171942,6.057221298,4.410621401,0.24722739,1.646599897,1.786644609,1.372122465,0.066754045,0.0
NU7441,1038,DNAPK,Genome integrity,SMAD4_mut,8,20,0.478358859,5.088565363,4.386433801,0.304172075,0.702131562,1.617259075,1.408734028,0.263252311,0.0
NU7441,1038,DNAPK,Genome integrity,TP53_mut,23,5,0.230074056,4.648587575,4.303936937,0.616439914,0.344650639,1.533963234,1.282288277,0.644905233,0.0
NU7441,1038,DNAPK,Genome integrity,cnaPAAD2,9,19,0.160279568,4.423930412,4.66430659,0.692178526,-0.240376179,1.451904736,1.520503802,0.695268314,0.0
NU7441,1038,DNAPK,Genome integrity,cnaPAAD3,3,25,1.607348188,2.668521856,4.817265334,0.003207464,-2.148743478,0.575172854,1.381469488,0.014134464,0.0
NU7441,1038,DNAPK,Genome integrity,cnaPAAD4,17,11,0.285205377,4.42023299,4.844839826,0.454830528,-0.424606835,1.563155465,1.361341262,0.467688858,0.0
Doramapimod,1042,"p38, JNK2",JNK and p38 signaling,ARID1A_mut,3,26,0.213498322,6.368086717,6.146255168,0.68295588,0.221831549,0.772077,1.057480895,0.72894979,0.0
Doramapimod,1042,"p38, JNK2",JNK and p38 signaling,CDKN2A_mut,4,25,0.325293629,6.459281576,6.122790729,0.42376949,0.336490847,0.656252953,1.072356617,0.550849256,0.0
Doramapimod,1042,"p38, JNK2",JNK and p38 signaling,EP300_mut,3,26,0.344556815,6.489016021,6.132301787,0.662721817,0.356714234,1.197377775,1.021205863,0.576685671,0.0
Doramapimod,1042,"p38, JNK2",JNK and p38 signaling,RNF43_mut,4,25,1.396004352,7.290650554,5.989771692,0.039152865,1.300878862,0.813127909,0.945652518,0.015201899,0.0
Doramapimod,1042,"p38, JNK2",JNK and p38 signaling,SMAD4_mut,8,21,0.41229299,6.474597663,6.052862534,0.320178357,0.421735129,0.960490948,1.043864056,0.329841035,0.0
Doramapimod,1042,"p38, JNK2",JNK and p38 signaling,TP53_mut,24,5,0.419398966,6.094895219,6.525881853,0.322453428,-0.430986634,1.066090018,0.770062808,0.401088446,0.0
Doramapimod,1042,"p38, JNK2",JNK and p38 signaling,cnaPAAD2,10,19,0.340930153,5.939803046,6.289940214,0.35552755,-0.350137168,0.860490477,1.10085819,0.390545322,0.0
Doramapimod,1042,"p38, JNK2",JNK and p38 signaling,cnaPAAD3,3,26,1.53278547,4.880941263,6.317848874,0.013437978,-1.436907612,0.496317588,0.964058194,0.018211713,0.0
Doramapimod,1042,"p38, JNK2",JNK and p38 signaling,cnaPAAD4,17,12,0.980638678,5.791322182,6.704534786,0.014990214,-0.913212604,0.944562307,0.911521333,0.014902166,0.0
JNK Inhibitor VIII,1043,JNK,JNK and p38 signaling,ARID1A_mut,3,26,0.263848111,5.848277182,6.102558379,0.571470611,-0.254281197,0.61821265,0.986166893,0.668658459,80.37073316
