Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,fdr,-log10_pval,fdr_scaled,sensitive,Response_Label,Pathway_Score,Drug name_Enc,Drug target_Enc,Target Pathway_Enc,Feature Name_Enc
WEHI-539,1997,BCL-XL,Apoptosis regulation,SMAD4_mut,8,21,0.06524713140691919,0.6236570003996027,0.6065514052135996,0.772340486535044,0.4530634523452688,0.7051834096597187,0.37838505504769887,0.7080113792264714,0.0,0.0405349050954941,0.0,1.0,0,0.346188382904933,226,0.11046511627906977,0.045454545454545456,4
WEHI-539,1997,BCL-XL,Apoptosis regulation,TP53_mut,24,5,0.1365879258994124,0.6421560517123596,0.5693813129980593,0.511955686910413,0.603821616748595,0.5032074888258549,0.4473308762912851,0.5088654883127219,0.0,0.07930301998092285,0.0,1.0,0,0.346188382904933,226,0.11046511627906977,0.045454545454545456,5
WEHI-539,1997,BCL-XL,Apoptosis regulation,cnaPAAD2,10,19,0.11868778178806579,0.656230635924034,0.5898355571708251,0.441126734610235,0.5903480589725263,0.4262502332180323,0.5054041495506251,0.47038102264975273,0.0,0.08853323890483804,0.0,1.0,0,0.346188382904933,226,0.11046511627906977,0.045454545454545456,6
WEHI-539,1997,BCL-XL,Apoptosis regulation,cnaPAAD3,3,26,0.19447758299952922,0.5907919840137119,0.6071031549514347,0.448647496364517,0.3574567599702919,0.42365628494925767,0.477140271171543,0.4489012901682408,0.0,0.09401906946585394,0.0,0.0,1,0.346188382904933,226,0.11046511627906977,0.045454545454545456,7
WEHI-539,1997,BCL-XL,Apoptosis regulation,cnaPAAD4,17,12,0.058092898966246496,0.6423253377126701,0.5917010837231484,0.738131525972831,0.5456040662937871,0.375623166753336,0.6212315296604458,0.7132178140907739,0.0,0.03967484562464689,0.0,1.0,0,0.346188382904933,226,0.11046511627906977,0.045454545454545456,8
BPD-00008900,1998,Antimetabolite (DNA & RNA),Other,ARID1A_mut,3,25,0.40000733560799323,0.7056118530888316,0.6195847876342309,0.0754944229105165,0.6535786258855787,0.14625724257664877,0.2258099144049508,0.1267437270369439,0.0,0.24237981082910964,0.0,0.0,1,0.7325723169691571,40,0.09883720930232558,0.7272727272727273,0
BPD-00008900,1998,Antimetabolite (DNA & RNA),Other,CDKN2A_mut,3,25,0.40000733560799323,0.7056118530888316,0.6195847876342309,0.0754944229105165,0.6535786258855787,0.14625724257664877,0.2258099144049508,0.1267437270369439,0.0,0.24237981082910964,0.0,0.0,1,0.7325723169691571,40,0.09883720930232558,0.7272727272727273,1
BPD-00008900,1998,Antimetabolite (DNA & RNA),Other,EP300_mut,3,25,0.589695470136626,0.5920578044556388,0.6344280301300587,0.1916439170588441,0.28921691924074355,0.3121482701640178,0.198983232321817,0.027977446354138433,0.0,0.419122548366118,0.0,0.0,1,0.7325723169691571,40,0.09883720930232558,0.7272727272727273,2
BPD-00008900,1998,Antimetabolite (DNA & RNA),Other,RNF43_mut,3,25,0.17121987691765095,0.6793637075037819,0.6230158197840653,0.6620924690758555,0.5693560090700033,0.36529869450642316,0.21778346685999272,0.5055563476482391,0.0,0.08006879175009514,0.0,0.0,1,0.7325723169691571,40,0.09883720930232558,0.7272727272727273,3
BPD-00008900,1998,Antimetabolite (DNA & RNA),Other,SMAD4_mut,8,20,0.13570274088809212,0.6716463115057607,0.6199769613286579,0.4566552278632899,0.5552387162537336,0.26904203993137943,0.2248649860675797,0.44142980809890503,0.0,0.0959889627220563,0.0,1.0,0,0.7325723169691571,40,0.09883720930232558,0.7272727272727273,4
BPD-00008900,1998,Antimetabolite (DNA & RNA),Other,TP53_mut,23,5,0.14897051590037438,0.6547279998644506,0.644035799675295,0.5581309904817291,0.44349274433394653,0.25102083231895095,0.2832625002509925,0.47344246145507857,0.0,0.08777181820050499,0.0,1.0,0,0.7325723169691571,40,0.09883720930232558,0.7272727272727273,5
BPD-00008900,1998,Antimetabolite (DNA & RNA),Other,cnaPAAD2,9,19,0.07806308274338565,0.6656863607461114,0.6219870151762267,0.6651904617612537,0.5328773697340946,0.2885701618353724,0.2175071987587633,0.6458305309617173,0.0,0.05132532386500047,0.0,1.0,0,0.7325723169691571,40,0.09883720930232558,0.7272727272727273,6
BPD-00008900,1998,Antimetabolite (DNA & RNA),Other,cnaPAAD3,3,25,0.4183599914146297,0.6091735302830831,0.6321907442472454,0.21873384902492213,0.34413627395008595,0.25425827361651787,0.21736897578073688,0.11095980151327724,0.0,0.25797025199036383,0.0,0.0,1,0.7325723169691571,40,0.09883720930232558,0.7272727272727273,7
BPD-00008900,1998,Antimetabolite (DNA & RNA),Other,cnaPAAD4,17,11,0.21733401220744933,0.6469482324566016,0.6449965057326805,0.18187120721427139,0.41867763130619046,0.26327788792431783,0.20868886322931857,0.18751771183162008,0.0,0.19644565308736117,0.0,0.0,1,0.7325723169691571,40,0.09883720930232558,0.7272727272727273,8
ICL-SIRT078,2011,SIR2,Other,ARID1A_mut,3,25,0.15343350681238493,0.6656932312586967,0.6083094811038532,0.49506011909557085,0.5688699137507295,0.21657015380739,0.2635273521185875,0.5504334660461886,0.0,0.07008639996304945,0.0,1.0,0,0.24750849758060628,104,0.8430232558139534,0.7272727272727273,0
ICL-SIRT078,2011,SIR2,Other,CDKN2A_mut,3,25,0.15343350681238493,0.6656932312586967,0.6083094811038532,0.49506011909557085,0.5688699137507295,0.21657015380739,0.2635273521185875,0.5504334660461886,0.0,0.07008639996304945,0.0,1.0,0,0.24750849758060628,104,0.8430232558139534,0.7272727272727273,1
ICL-SIRT078,2011,SIR2,Other,EP300_mut,3,25,0.24140348493772132,0.612411712088327,0.6152741865943001,0.23374429538174404,0.3979051132840086,0.1739383604966045,0.26272441921170364,0.3499102464115938,0.0,0.12325670962569302,0.0,0.0,1,0.24750849758060628,104,0.8430232558139534,0.7272727272727273,2
ICL-SIRT078,2011,SIR2,Other,RNF43_mut,3,25,0.28995308543024495,0.683536386402947,0.6059771091201678,0.4289277821314217,0.6261233762767389,0.34979537991779175,0.24656038884696158,0.2632941725292174,0.0,0.15662946692982563,0.0,0.0,1,0.24750849758060628,104,0.8430232558139534,0.7272727272727273,3
ICL-SIRT078,2011,SIR2,Other,SMAD4_mut,8,20,0.1422328333694567,0.6294917953837513,0.6177278200151125,0.49831058149328444,0.44038491305483485,0.3648979985044034,0.22173804486576854,0.42003341970393876,0.0,0.10182024042033981,0.0,1.0,0,0.24750849758060628,104,0.8430232558139534,0.7272727272727273,4
ICL-SIRT078,2011,SIR2,Other,TP53_mut,23,5,0.027548445484710325,0.6441009222782219,0.6148190398175936,0.8067235515730025,0.4898891459058244,0.3157919030504717,0.05565910001409848,0.8940154254040663,0.0,0.013152055211631564,0.0,1.0,0,0.24750849758060628,104,0.8430232558139534,0.7272727272727273,5
ICL-SIRT078,2011,SIR2,Other,cnaPAAD2,9,19,0.11577526746650134,0.632929349059757,0.6171873335821321,0.5258950549208924,0.45165473656537897,0.3218198205114979,0.24168863971323368,0.4966051723409753,0.0,0.08216557219055652,0.0,1.0,0,0.24750849758060628,104,0.8430232558139534,0.7272727272727273,6
ICL-SIRT078,2011,SIR2,Other,cnaPAAD3,3,25,0.04837413393519311,0.6382359254092712,0.6118985688637739,0.679280552857288,0.4807674556544888,0.08890984624033958,0.27117123393868336,0.8502569282538605,0.0,0.01904336780419156,0.0,1.0,0,0.24750849758060628,104,0.8430232558139534,0.7272727272727273,7
ICL-SIRT078,2011,SIR2,Other,cnaPAAD4,17,11,0.14351628117304385,0.6363500145335856,0.6253533910792743,0.35180067079639343,0.4399773640819653,0.31547612487596594,0.20448951645236266,0.37961431439799503,0.0,0.11369467775592249,0.0,1.0,0,0.24750849758060628,104,0.8430232558139534,0.7272727272727273,8
GSK343,2037,EZH2,Chromatin histone methylation,ARID1A_mut,3,25,0.5106770472326609,0.7236905766389177,0.6168461579982776,0.00010524021475651379,0.7125754581229014,0.05923147293629712,0.2530053686752342,0.054376381084352846,0.0,0.34149891768976964,0.0,0.0,1,0.5778723195819788,95,0.37209302325581395,0.18181818181818182,0
GSK343,2037,EZH2,Chromatin histone methylation,CDKN2A_mut,3,25,0.5106770472326609,0.7236905766389177,0.6168461579982776,0.00010524021475651379,0.7125754581229014,0.05923147293629712,0.2530053686752342,0.054376381084352846,0.0,0.34149891768976964,0.0,0.0,1,0.5778723195819788,95,0.37209302325581395,0.18181818181818182,1
GSK343,2037,EZH2,Chromatin histone methylation,EP300_mut,3,25,0.48645109180163987,0.5951631826306075,0.6336466445616136,1.009327217533567e-05,0.30016866881678395,0.022974738642640095,0.25535328727626333,0.06602168645871594,0.0,0.3187891402707363,0.0,0.0,1,0.5778723195819788,95,0.37209302325581395,0.18181818181818182,2
GSK343,2037,EZH2,Chromatin histone methylation,RNF43_mut,3,25,0.19403674728952078,0.6845869167808154,0.62195760145177,0.608436738223902,0.587103258645019,0.389657804458716,0.25011499562065864,0.45109852962346114,0.0,0.09344598951117579,0.0,0.0,1,0.5778723195819788,95,0.37209302325581395,0.18181818181818182,3
GSK343,2037,EZH2,Chromatin histone methylation,SMAD4_mut,8,20,0.04146622782938263,0.6626562388823807,0.6234247606830179,0.8448331798529634,0.5204149512294345,0.3833839503991162,0.22208489596339787,0.8130201934284631,0.0,0.024300483525125,0.0,1.0,0,0.5778723195819788,95,0.37209302325581395,0.18181818181818182,4
GSK343,2037,EZH2,Chromatin histone methylation,TP53_mut,23,5,0.2793350586007798,0.6506102207286437,0.6627916350770708,0.08905943658748104,0.38236650375170206,0.3013739040659928,0.14211372545265274,0.18420558036978465,0.0,0.19853593220491006,0.0,0.0,1,0.5778723195819788,95,0.37209302325581395,0.18181818181818182,5
GSK343,2037,EZH2,Chromatin histone methylation,cnaPAAD2,9,19,0.21974614620060964,0.6357128149179341,0.6369587659125041,0.2917575919049583,0.40762890145940167,0.3787665005353126,0.19990397736661322,0.20208091174680431,0.0,0.18767225489085979,0.0,0.0,1,0.5778723195819788,95,0.37209302325581395,0.18181818181818182,6
GSK343,2037,EZH2,Chromatin histone methylation,cnaPAAD3,3,25,0.06063442131209155,0.6496872893908108,0.6265195139783057,0.5622612956026892,0.4751205691272633,0.06664990188417214,0.27494356010876364,0.8129559127983114,0.0,0.024309765311955955,0.0,1.0,0,0.5778723195819788,95,0.37209302325581395,0.18181818181818182,7
GSK343,2037,EZH2,Chromatin histone methylation,cnaPAAD4,17,11,0.2829118974541827,0.6418098389352204,0.6527934224547295,0.08129461925616155,0.3834501288651022,0.294873966362361,0.2195060774069893,0.08977058462030402,0.0,0.28280292221362097,0.0,0.0,1,0.5778723195819788,95,0.37209302325581395,0.18181818181818182,8
UNC0638,2038,"G9A, GLP",Chromatin histone methylation,ARID1A_mut,3,24,0.32755322263187464,0.6882205031169008,0.6113031856671591,0.08301756551914566,0.6255350333565893,0.12447780717254284,0.22580778290451065,0.20925305292393828,0.0,0.18358107842275637,0.0,0.0,1,0.679104534841038,213,0.4011627906976744,0.18181818181818182,0
UNC0638,2038,"G9A, GLP",Chromatin histone methylation,CDKN2A_mut,3,24,0.32755322263187464,0.6882205031169008,0.6113031856671591,0.08301756551914566,0.6255350333565893,0.12447780717254284,0.22580778290451065,0.20925305292393828,0.0,0.18358107842275637,0.0,0.0,1,0.679104534841038,213,0.4011627906976744,0.18181818181818182,1
UNC0638,2038,"G9A, GLP",Chromatin histone methylation,EP300_mut,3,24,0.06783042778730233,0.658089169657197,0.615405918868005,0.5790821215971355,0.528420784408877,0.08347782340889667,0.23585195123069308,0.7918019671019516,0.0,0.02740484063511275,0.0,1.0,0,0.679104534841038,213,0.4011627906976744,0.18181818181818182,2
